transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
0913072b-51fc-5787-9060-855c834fa5ce,7f78763f-f8eb-af07-1402-0a7046a2f1e5,2025-10-02 17:35:26,debit,IMPS/P2A/S455441598/UTIB/13668532157291/00/INET/SAI ENTERPRISES SALT LAKE KOLKATA,1052.0,S455441598,UTR981119269625
bf8b9c17-e320-c035-046d-86215f1f489b,bfbe6317-6c03-7798-c909-c1172a7fedea,2025-05-28 17:23:29,debit,MSEB ELECTRICITY S967236167,1027.0,S967236167,UTR518016411619
94a46583-695e-89d0-9e7d-3958b09a5425,c3a41ffd-e5c6-6b35-ee06-7372c27d05cf,2025-03-27 18:08:48,debit,EMI BAJAJ FINANCE LTD NA,10000.0,,UTR499050520217
c7a9c884-bc3d-c6e8-a2b6-ec8a4cb0ff2b,31f3a98a-2f74-c0fe-2ad8-6ebffb23219d,2025-02-27 09:43:40,debit,ZERODHA BROKING S129426636,11774.6,S129426636,UTR310714357695
99aa5157-9fba-ceae-6618-2cdff253404d,290b1e8e-6bb3-8bd1-a81b-ef5d7f2fa806,2025-12-11 14:06:10,debit,LIC PREMIUM POLICY S723646474,5857.0,S723646474,
48350d30-7e30-f67b-79d7-051cb184d661,111b7e1e-d20c-ad73-a2fc-d2ce333f38a7,2025-05-05 19:35:01,debit,JIO RECHARGE S709270390,1317.0,S709270390,
c719057b-fee0-bafc-57c6-e14a94cfe4d3,c7a58cd2-320c-03b9-ebf3-8c1087cafe3e,2025-08-14 09:02:06,debit,GROWW MUTUAL FUND SIP,5763.0,,UTR621517002140
702e25bb-1ff1-2db3-1bfc-4b9006139f15,9fa48b5a-d375-931e-f02f-2ffda8c35883,2026-06-12 19:34:15,debit,EMI BAJAJ FINANCE LTD S731661095,5000.0,S731661095,
0fb77f97-1f62-1b41-b2bc-c7f8faeec811,990edcf1-4f05-8adb-870d-1e0f81aa6040,2025-06-23 15:34:32,debit,LIC PREMIUM POLICY S563595377,5000.0,S563595377,UTR331718069197
f689f0a4-0559-2385-4089-1449896b9661,9ff790cb-4690-6031-2809-da1f1a57e88a,2026-05-20 11:58:39,debit,FT -  S170016010 -  16831814172557 - SHOPPERS STOP LTD,10000.0,S170016010,UTR383703527984
6dccb243-5c8d-2e16-363d-1004c5585e43,d27b648a-c157-ae7e-96ff-3722ed34584b,2026-06-12 11:32:56,credit,IMPS/P2A/S153520732/CNRB/59068441110037/00/INET/GALAXY FOODS PRIVATE LIMITED,11696.0,S153520732,UTR912975796254
d3dce797-7107-6a27-2082-d3d4adab2244,902fb0de-351d-63db-ceeb-0fbe9aea4195,2026-05-26 14:39:12,debit,NEFT  - SBIN0646145 - S77001687 - 24683793601044 - UMANG SELECTION T NAGAR CHENNAI,10000.0,S77001687,UTR450603140627
507c1917-fcfb-9d60-f810-d4395f7b7769,bb816f28-3fdf-6f6d-e5ba-626c12cd7857,2026-02-28 16:36:47,debit,IMPS OW/S560223041/GAUTAM CHATTERJEE/KKBK/86859220561385,2047.95,S560223041,UTR804529461987
5632cf4a-4773-fcad-c024-8e5ab88a0f77,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-01-08 09:33:37,debit,IMPS OW/S472218688/PRIYA AGARWAL/ICIC/80218583594892,10000.0,S472218688,UTR102135158998
2f69a098-15c6-e38a-eac8-ae56610ffb02,990edcf1-4f05-8adb-870d-1e0f81aa6040,2026-04-29 11:37:03,debit,TDS 194C Q3 FY26,114929.92,,
8f272d34-a958-d095-9855-3274df5dfd01,78b50ff9-d3f0-f49a-7b22-dba8766d188e,2026-04-28 13:19:25,debit,COMMISSION ON COLLECTION S963156224,215.0,S963156224,
fab2593c-7c55-ed46-6aa2-8d384b4f58ee,918dc8ea-76bd-7065-a06b-6d820ad731e6,2025-04-29 08:03:40,debit,JIO RECHARGE NA,1000.0,,
1faf789d-01e9-1557-c838-31306922a781,b6824f4e-70a3-8350-6083-01d79bbf1d33,2025-07-01 12:01:18,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX3981-RATN0378440-S901598597,10000.0,S901598597,
1c2b7c1d-5bbe-f260-1fcc-2b101da3938c,78d122f2-ee11-5aff-ce97-c5e626bbdccd,2025-10-11 08:29:47,debit,ADVANCE TAX INSTALMENT S698911108,50000.0,S698911108,UTR964779224868
efc55281-6630-f8f2-8494-45239f33cb06,2b7802d6-13e7-1311-268d-9bfeedfa32bf,2025-02-04 19:39:00,debit,FT -  S554585269 -  50015419272109 - DECATHLON SPORTS INDIA DAHISAR EAST,5000.0,S554585269,UTR548949273208
b49b76bf-42d8-489b-12b8-fcec69a78bd2,1195bfcd-6a20-5727-97d6-8b897bba88a6,2025-01-13 12:45:29,debit,UPI-DIGITAL WORLD RETAIL-XXXXXX7086-TMBL0374904-S369904111,10000.0,S369904111,UTR258604301132
7f817aa1-9d18-a7f6-ca80-25dffba259bc,f722c47e-5d0e-09db-8a5e-4c9aaf760cac,2026-01-15 11:40:05,debit,EMI BAJAJ FINANCE LTD S33183038,11251.0,S33183038,
269798fe-fddd-1b01-4d96-bc59fcdd7cdc,70e97dbb-4a7c-f5b5-a35e-b0a3f8a024fe,2025-01-28 10:58:56,debit,UPI-BLINKIT COMMERCE-XXXXXX7755-TMBL0063977-S740410854,1419.0,S740410854,
06aff785-ac27-4dd9-ee97-4b157434bd3c,290b1e8e-6bb3-8bd1-a81b-ef5d7f2fa806,2026-01-06 17:30:05,debit,FT -  S303217044 -  91296917564408 - SRI VENKATESHWARA AGENCIES T NAGAR CHENNAI,32569.0,S303217044,
07edc505-a7f4-f828-2d06-994c68b8659f,8218ee4d-f042-4977-cc67-1c5887dd7b4a,2025-10-18 17:18:26,debit,NEFT/S894733711/RATN/RENT PAYMENT ARJUN FAROOQ,27944.56,S894733711,
bf5accaf-7b72-57a8-c360-c7f819a9a1f7,25fdd338-2c7b-2d11-f780-555efbacb0ec,2026-05-19 08:07:26,credit,SALARY CREDIT S122534861,10000.0,S122534861,UTR996305498314
55f6f760-9740-b7dd-3f99-4bba02eb229e,2c983fdf-9d3e-526c-b8c3-bbe002254c3e,2025-08-25 12:10:10,debit,BSES RAJDHANI S687187666,500.0,S687187666,UTR380787384081
899e82f0-2ba9-35ff-298b-fe3b61ecd84b,2d25a399-f561-4220-2d3a-0c1bce7025a7,2026-01-12 18:40:33,credit,IMPS OW/S360562615/MOHAMMED PATEL/UTIB/15410569589195,1000.0,S360562615,
d04193d5-af42-ae82-8590-2c2cc372c734,70e97dbb-4a7c-f5b5-a35e-b0a3f8a024fe,2025-04-02 12:44:59,debit,NEFT  - TMBL0215849 - NA - 48900334412961 - IKEA INDIA PVT LTD,13812.0,,
e6e592ca-3809-82fb-1472-eed40b3400b7,70e97dbb-4a7c-f5b5-a35e-b0a3f8a024fe,2025-03-13 12:22:08,debit,CGST S409548712,47794.0,S409548712,UTR265362697912
3c9293e2-3c77-cff8-2ef1-bef6a046183c,c29da4ab-0faf-d4c7-b3f0-0c52dc718071,2025-05-26 16:56:48,debit,FT -  S503120403 -  20494004411924 - LENSKART SOLUTIONS,1000.0,S503120403,UTR417224654008
961eb29a-5153-4bf5-aec3-285c7cdbe84c,81188b5a-2ff9-6574-a9a4-8f890c5bcea2,2025-06-01 15:10:52,credit,NEFT  - HDFC0333250 - S837859634 - 15968452308567 - VIJAY SALES INDIA PVT LTD SAKET DELHI,10000.0,S837859634,
1ec238b0-fab3-14dd-d7bc-0952d97e411a,27884580-a892-3215-9974-090b1bb63c42,2026-04-24 10:21:20,credit,Cheque Deposits NA,59297.0,,UTR824282389742
6e7f7913-c126-3f8e-386b-74ef068648ad,2e82f21e-5724-0f96-154c-b93fb6da8c9d,2025-01-01 20:00:02,debit,FT -  S118746659 -  24677703389084 - CROMA A DIVISION OF INFINITI T NAGAR CHENNAI,10000.0,S118746659,
5b2e4aa9-5a89-5db8-c710-9e5f235451bd,a11f5731-c0ae-aa51-db8e-fd58621f0b2c,2026-05-11 07:41:50,credit,FT -  S83352283 -  24939362033832 - SAPPHIRE INTERIORS LLP,1515.0,S83352283,UTR560927996188
ac7c3eab-0a76-d498-ff6a-66b2b6e4ad8b,b47cba56-41f2-e681-cf7e-3857edb3e433,2025-11-28 13:32:06,debit,AIRTEL BROADBAND S914013503,1094.0,S914013503,
7644704f-f511-18b1-f12a-0d91983e0c80,cd5d8ca9-c01b-4234-5bea-da1453b41a0c,2025-02-12 09:31:40,debit,SBI LIFE PREMIUM POLICY S791597275,5000.0,S791597275,
4fcd0d44-08a7-882d-1c49-3ae9a0fde6a8,1bd0f3b0-a372-9b9f-2cc0-2d465a1814ab,2025-09-12 19:48:12,debit,MAHANAGAR GAS S393986127,1747.95,S393986127,
11a9c28e-5d3b-b900-6230-61939cf54e8c,94a587ec-07b5-088c-861a-c273c1c8f627,2025-12-03 21:46:17,debit,UPI-CROMA A DIVISION OF INFINITI ANDHERI WEST-XXXXXX4559-UBIN0459251-NA,5000.0,,UTR433532534479
d8c8fd81-d7d6-736a-b91c-3fab18dc2986,67231e36-b05b-d878-123d-13fc0f10b29f,2025-04-23 14:31:46,debit,AIRTEL BROADBAND S596257000,584.0,S596257000,UTR292791740620
33d67402-8fb6-9e4a-10e6-986146a32450,918dc8ea-76bd-7065-a06b-6d820ad731e6,2026-03-26 12:41:50,debit,CGST S510465499,10000.0,S510465499,UTR455290049463
f8ee7213-9866-6f97-8985-cfb2b6260537,2f83661e-6489-e80c-5744-8ddb8c3bbe7a,2025-01-31 11:41:06,debit,IMPS OW/S232599586/VIKRAM GHOSH/CNRB/35135927558477,10000.0,S232599586,UTR275377223244
c0134156-ef69-0d31-956d-0b0198452712,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-09-18 19:02:17,credit,REV/S368939158/NEFT  - CNRB0128682 - S368939158 - 62323689811507 - NEW INDI,33503.0,S368939158,
92ded303-3337-9a56-bb7d-ac6a33851b2c,485e52f7-ef51-f346-f5ad-b398c26bc3cc,2025-11-27 11:13:49,debit,TCS COLLECTED S745297814,107506.65,S745297814,UTR386230913801
31d98346-eb37-bf83-a85c-1a8f43a133ba,1cb7f74b-836f-a0e4-5c28-99ba00ce6d7c,2026-02-20 18:45:00,debit,IMPS/P2A/S278982532/KKBK/35130629775386/00/INET/PANTALOONS FASHION DAHISAR EAST,5564.0,S278982532,UTR708354762896
75041af0-92a9-c1e9-8897-381e7cf023ea,7e8f87a0-8150-cca1-884b-d5ad4dafe0ec,2025-03-13 19:56:59,debit,UPI-NETMEDS MARKETPLACE DAHISAR EAST-XXXXXX8104-ICIC0432434-S839797628,1000.0,S839797628,UTR895538096286
0fc00fa6-c326-4386-2e30-0d581fe69a99,080edb59-28b5-cacb-94f3-5eb554461fb7,2025-11-20 18:22:43,debit,IMPS/P2A/S926212725/TMBL/48601712460041/00/INET/DIGITAL WORLD RETAIL,27339.0,S926212725,UTR274841432886
1dc231c7-7ce9-3a52-7da6-0627a6eb3e94,1cb7f74b-836f-a0e4-5c28-99ba00ce6d7c,2026-05-08 18:12:10,debit,IMPS OW/S150524153/DEEPA NAIR/UTIB/97720083878989,1000.0,S150524153,
3c47c097-5a77-2463-9868-4728284502d2,bf4d12d9-e22f-02e8-8cab-9d089cf4bd27,2026-06-02 17:19:26,debit,AMC FEE S489543262,116.0,S489543262,UTR516307652855
66306433-c86c-6aac-8402-8a2f2872d90d,a99b8a1c-b8ca-4410-0e10-382e3d0c2308,2026-05-13 09:59:15,credit,IMPS OW/S813214988/SURESH IYER/RATN/49419448899590,10000.0,S813214988,
ecf3591c-0014-c2a5-0c9c-0583944a3926,1730306e-66ec-9ac0-ffb3-3b5a7ad4131e,2025-08-22 12:14:47,credit,CASH DEP S818292836,14505.0,S818292836,
d7d49d72-6cee-d99f-5712-22ee44523ed7,2b7802d6-13e7-1311-268d-9bfeedfa32bf,2025-11-11 06:57:10,credit,Cheque Deposits S495537249,100000.0,S495537249,
e6af0c2b-d798-2bec-ffda-add5ef986586,e8eeb3f9-ed92-aa2c-9bcc-5069ed54188c,2025-01-03 11:23:07,debit,ZERODHA BROKING S331549255,32877.92,S331549255,UTR433531860417
e100e820-3656-4da5-80d8-77d334711b07,6e8d71dd-b067-e1c2-1fc5-107b3a0afe0d,2025-11-06 12:22:56,debit,IMPS/P2A/S723227392/SBIN/87655106300578/00/INET/NEW INDIA ELECTRONICS SAKET DELHI,1000.0,S723227392,
994acc8d-d5e9-1ff0-b994-320c421c9a41,7b2ae233-befe-4fa2-1a50-f32788259bb3,2026-06-30 09:05:07,debit,IMPS charges,236.0,S672180271,UTR363998664185
f6ceee03-06d5-e48d-9521-1384e6196dc1,4a94912b-0642-6909-7e7a-f3cb461eb6f4,2025-07-18 20:18:44,debit,MIN BAL PENALTY,138.0,S40441430,
6ae536f4-22ac-36da-dbfc-da7c21c037ca,fa294d80-bad5-2c06-bbc4-74f0c38b48e8,2026-06-27 16:15:21,debit,IMPS OW/S147986101/RAJESH DESAI/TMBL/49269043937732,5000.0,S147986101,UTR545287361180
c54e3e5d-1b74-98d0-f3da-884cc83d97a8,8e97ab34-afa0-f6d8-b163-a315958ba68e,2025-02-11 18:27:03,debit,SGST S470812842,17094.93,S470812842,UTR169592148775
da99f12e-b1ca-fc69-1961-055817042002,7a78bec7-dd77-3573-b61e-ec4a53f2d1d3,2026-04-13 04:01:19,credit,REV/S899076049/FT -  S899076049 -  93498697346543 - RELIANCEDIGITAL RETAIL ,6095.0,S899076049,
6df7a682-b40b-0253-1aee-2267cf6261ef,df02199b-fe35-1359-89eb-81cb3f435c1d,2025-05-14 18:03:06,debit,UPI-NATIONAL TIMBER TRADERS-XXXXXX740-HDFC0980218-S552581255,5334.0,S552581255,UTR132076410339
211cb128-2ef7-d25f-b7c1-925c9ba2f695,3a8884a9-3a48-003c-3430-35c7f89c5034,2025-09-04 16:11:57,debit,MSEB ELECTRICITY S875275254,2093.0,S875275254,
8c70e03b-48a0-90a0-be02-352ddb01ddc8,e200db36-b640-3ee1-7a2b-ef9c4783cc06,2026-05-15 18:58:53,debit,IMPS/P2A/S104354023/KKBK/6076779182612/00/INET/INDIAN OIL PETROL PUMP,14000.0,S104354023,
374b7d8d-c050-af75-5d25-ff3397dd3b88,2c983fdf-9d3e-526c-b8c3-bbe002254c3e,2025-03-04 16:46:59,debit,UPI-HOME CENTRE LIFESTYLE-XXXXXX5267-TMBL0093400-S796295998,1000.0,S796295998,UTR144816778281
e9b51778-7849-25da-b40f-c50de16a048b,e591c291-9528-2e19-d9bb-bc7fb77d0aee,2026-02-20 10:41:58,debit,IMPS OW/S826356841/VIKRAM GHOSH/UBIN/30067926076994,28584.57,S826356841,
edc18b36-e38a-f29e-15bd-70ab3414abe2,1730306e-66ec-9ac0-ffb3-3b5a7ad4131e,2025-04-24 10:10:17,debit,ADVANCE TAX INSTALMENT S766364677,7489.79,S766364677,
ae131264-900b-a829-833c-d62f369ab136,8cdc8229-bfec-b752-c6d2-6e90fda5b573,2025-11-11 16:14:16,debit,IMPS/P2A/S52731608/RATN/83566595594505/00/INET/GUPTA GENERAL STORES,10176.0,S52731608,
52a67f08-3303-9d89-fd4d-03c60c836da2,fe9b1fa0-f3f1-da68-1853-cbd64da6faae,2025-12-11 16:02:21,debit,IMPS/P2A/S859717717/UTIB/33034987901087/00/INET/DECATHLON SPORTS INDIA,2955.0,S859717717,UTR107308302600
aa1adfc3-7106-03bd-27a5-2c39111e69cf,e71488ca-dbb7-0e47-ab0c-8561e18211b4,2026-05-27 18:53:35,credit,IMPS OW/S783280538/SURESH KHAN/CNRB/34267565026944,1000.0,S783280538,UTR322108045689
1249582b-9df4-2224-f249-af205ec0f98e,e8eeb3f9-ed92-aa2c-9bcc-5069ed54188c,2026-03-11 15:51:57,debit,NEFT CHARGES S752048051,10.0,S752048051,UTR832737482393
5cf07eb4-1991-eb3a-4c1e-1c748248862a,78b50ff9-d3f0-f49a-7b22-dba8766d188e,2025-04-01 20:42:21,debit,NEFT/S127539410/ICIC/RENT PAYMENT ANITA IYER,1000.0,S127539410,UTR601811576323
7ac40635-eceb-5183-889e-a5bef01b7ad9,16fa116a-5f1d-74a9-8404-178bcf6ffcfe,2026-05-10 08:45:25,debit,NEFT CHARGES S579974659,10.0,S579974659,UTR596253924046
3c5c6e89-63ca-49fd-06b4-0a6817a7c462,cbdfbe21-89f2-6f29-4a22-1e4ecb3143c1,2025-08-30 10:19:59,credit,IMPS OW/NA/PRIYA PILLAI/KKBK/40377901026510,38736.0,,UTR743524809538
d83d29f6-c0a5-18ae-584b-aa77f2ce3ac6,cbdfbe21-89f2-6f29-4a22-1e4ecb3143c1,2025-02-12 15:54:39,credit,Cheque Deposits S839580713,82863.0,S839580713,UTR943001762072
9de47405-a942-3daa-e0aa-5698aa7659bf,b6824f4e-70a3-8350-6083-01d79bbf1d33,2025-07-10 14:42:29,debit,EMI BAJAJ FINANCE LTD S898335436,10000.0,S898335436,
706acab6-a739-95e0-14c4-66e3e34a4d74,3a8884a9-3a48-003c-3430-35c7f89c5034,2025-04-03 12:11:31,debit,MAHANAGAR GAS S217175990,1553.0,S217175990,
3524cca4-e560-15e9-d5c6-c743dccae6c1,2c983fdf-9d3e-526c-b8c3-bbe002254c3e,2025-04-01 19:48:49,debit,IMPS/P2A/S821827261/SBIN/86619657134704/00/INET/ROYAL ELECTRICALS,1000.0,S821827261,
2922dcff-005f-3547-76c0-ea9b9526a77b,33ad927b-cd7f-18fb-c277-f7925616d403,2026-03-12 12:07:51,debit,IMPS/P2A/S607688347/TMBL/67739975639040/00/INET/LAXMI TRADERS,5000.0,S607688347,UTR395676600408
45a56ecb-7fb0-b9c1-9ca0-249aca4c1573,9175e46d-2c3c-df9e-83bf-7fedd8cd8938,2026-01-09 11:20:49,credit,Cheque Deposits S209250460,15244.0,S209250460,UTR779672407118
620a7b23-c775-fe0c-9a1e-21495e42d780,6848e6c5-948a-9f72-4fed-464b6af13959,2025-02-17 16:02:49,debit,IMPS/P2A/S424255428/TMBL/84559239159900/00/INET/TITAN EYE PLUS SAKET DELHI,4793.0,S424255428,
05fa9e4c-296c-8bd7-5240-93fa0f2dda9c,37fd000a-6742-3bf2-0025-3ba0f14167ac,2025-10-06 19:30:20,debit,IMPS OW/S453836481/SURESH RAO/AUBL/86827816095605,1000.0,S453836481,
ff79d766-0ba6-ae27-1ee2-5c45fb5d5cc4,5d6df462-435b-475d-ca12-7426c080a436,2025-01-04 08:29:44,debit,EMI TATA CAPITAL LTD NA,47473.0,,UTR935180959470
99b65232-b899-bbc2-70d3-1e2acda1f71c,9ff790cb-4690-6031-2809-da1f1a57e88a,2026-02-12 19:56:48,credit,IMPS OW/S747238116/DEEPA JOSHI/UTIB/84601996104062,10000.0,S747238116,UTR261543998772
6f2e3ea0-3f0c-2244-3cff-e2361698c8fc,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-02-08 10:50:00,debit,UPI-INDIAN OIL PETROL PUMP HINJEWADI PUNE-XXXXXX7968-AUBL0730566-S541232337,2015.0,S541232337,UTR545170986577
b7f03f0c-494b-c07b-0f31-969e62e13351,d27c9642-e9c4-71b5-c264-2da7da457b86,2026-06-11 15:20:19,debit,EMI BAJAJ FINANCE LTD S257314233,20457.72,S257314233,UTR834173691305
bcf48aac-1a4e-5785-3e52-ac06e9e372d2,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-02-11 14:21:48,debit,NEFT  - AUBL0189748 - S802127641 - 56717281950148 - NEW INDIA ELECTRONICS,34408.0,S802127641,
a1f39a5c-17df-49e0-b7db-587b4ffc45b4,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-01-22 15:48:44,debit,FT -  S705978188 -  69512060626804 - VIJAY SALES INDIA PVT LTD,5000.0,S705978188,UTR191710557568
7ab6d92f-aace-ee5a-d3ae-e3d584f85673,dceea2de-99f2-df5e-3fff-50b630a87d17,2025-11-13 16:28:01,debit,EMI BAJAJ FINANCE LTD S303038653,32353.0,S303038653,
1803228d-728d-0ffb-e000-359f5d993328,b711df0b-8a9d-8ff1-3990-3c87b9dd8b7e,2025-03-18 12:03:38,debit,MIN BAL PENALTY,50.0,S214842042,UTR374828560428
e017ee12-468c-893f-c047-d6d822e8e200,2c983fdf-9d3e-526c-b8c3-bbe002254c3e,2026-05-09 15:17:09,debit,ZERODHA BROKING S628569354,54931.0,S628569354,UTR164939697903
b0496180-1650-c8aa-9691-a4267fe87f33,efc995bd-4e48-ec7d-4d9e-a6bbdc0a35c0,2025-04-01 20:46:39,debit,LIC PREMIUM POLICY S330360777,1000.0,S330360777,UTR181277299207
5a6fdf7e-db5c-a4a8-6718-41d881fab045,7e8f87a0-8150-cca1-884b-d5ad4dafe0ec,2025-10-13 17:45:08,debit,UPI-TITAN EYE PLUS-XXXXXX355-UBIN0224148-S600985503,10000.0,S600985503,UTR996364711066
e8d5f102-bcc8-1ea7-11e2-6c23bae12f80,b47cba56-41f2-e681-cf7e-3857edb3e433,2025-10-23 19:26:07,debit,LIC PREMIUM POLICY S388424613,52541.0,S388424613,UTR584869396356
0469c2b2-8395-75a0-a29a-a572c2451cf3,77fb5611-8725-b57e-b905-3515bd8a40d1,2025-08-08 15:21:00,debit,NEFT  - KKBK0967266 - S41608579 - 93852943493502 - SWIGGY INSTAMART SALT LAKE KOLKATA,4672.0,S41608579,
8bcd13cd-5306-d67a-1169-414e991fee0a,d27c9642-e9c4-71b5-c264-2da7da457b86,2026-06-11 20:40:27,credit,Cheque Deposits S897545124,10000.0,S897545124,UTR757868091727
a13b4d49-2c4f-9310-88ea-d18df039adca,a7379558-eada-6ff5-a397-49896c74a977,2025-12-25 14:05:39,debit,BESCOM ELECTRICITY S101187831,794.75,S101187831,
1184ff4f-ba4c-047c-5fb9-5f76f4d3eb55,11b8c383-bd68-24b3-3fab-42fe82efd3ec,2025-09-15 16:05:32,debit,IMPS OW/S101686526/ANITA KHAN/ICIC/14326914273519,25643.0,S101686526,
3b725b48-4afc-9ab2-8c86-2663d17f12b7,25fdd338-2c7b-2d11-f780-555efbacb0ec,2025-06-19 17:31:57,debit,IMPS/P2A/S543119258/KKBK/27398770758309/00/INET/METRO CASH AND CARRY,4463.0,S543119258,UTR505099294766
4c968812-ad77-7b90-cb85-c5f6ef1afe84,efa94a98-3ef1-b3d5-c4ed-14f199f390bc,2025-02-04 11:06:06,debit,UPI-ANNAPURNA STORES-XXXXXX2508-SBIN0827985-S275716024,7798.0,S275716024,UTR415331418022
fdc7e452-473e-c5a9-2cc9-a150861e9549,2d25a399-f561-4220-2d3a-0c1bce7025a7,2026-03-04 18:41:54,debit,COMMISSION ON COLLECTION S591294707,50.0,S591294707,UTR437793391087
d8613b11-2c59-3db2-6d6c-7f7eb36fdcfb,7a78bec7-dd77-3573-b61e-ec4a53f2d1d3,2025-12-17 11:33:01,debit,NEFT  - UTIB0194542 - S151323308 - 94716398088367 - HP FUEL STATION,31826.0,S151323308,UTR524476908014
8a1c36dd-468d-afee-ae1b-1fa556b64c07,f2e761c1-2291-db4e-c18f-520ed7b8369a,2025-07-31 10:58:43,credit,SALARY CREDIT S281137625,50000.0,S281137625,
f1b20de3-eacc-e861-9553-f95b6514def5,20801837-c68e-913c-54a5-fd9d8ad6d21f,2025-07-19 16:43:18,debit,AMC FEE S889946295,67.56,S889946295,UTR366100949995
d10a3282-0c79-0aa4-97ee-a86f14592483,bb816f28-3fdf-6f6d-e5ba-626c12cd7857,2025-06-16 20:53:28,debit,SIP HDFC MF S533054498,5821.0,S533054498,UTR803019022206
f30b9a17-35a9-4b2f-6364-fd31fcec1095,2c11fdda-4ca6-c5b6-ecbb-de25cd0bc3b5,2025-11-23 17:17:14,debit,COMMISSION ON COLLECTION S418801046,50.0,S418801046,UTR641831942486
fb6b81a6-9af2-61ad-e843-4c6b456802f0,9ff790cb-4690-6031-2809-da1f1a57e88a,2025-01-07 14:33:02,debit,LIC PREMIUM POLICY S624694622,40183.0,S624694622,UTR420293976634
d9a43613-c7f1-4954-e093-bd786e5ccf0f,c29da4ab-0faf-d4c7-b3f0-0c52dc718071,2026-02-09 11:57:57,debit,NEFT  - CNRB0271939 - NA - 1853181441161 - UMANG SELECTION,10000.0,,
a3707ccc-b166-4580-9803-cee714a4d8f1,6c3d2f5d-3929-7d0b-0bbc-7655cc8155aa,2025-08-04 12:24:40,debit,LIC PREMIUM POLICY S610892660,7217.0,S610892660,UTR284055444189
5382127f-d599-0864-4437-7078a975e63e,207ed438-d5ca-cdc8-d46a-7d776a1316bb,2025-02-25 18:29:56,debit,UPSTOX S575542125,11543.0,S575542125,UTR764712929954
5ae7d75e-a91c-d2fb-afb5-5dc80e268d1a,0f71d72c-c971-b6ac-3a55-8b135c7e15aa,2025-07-15 16:54:47,debit,EMI HDFC MFIN S526833048,10000.0,S526833048,
0488c85a-107c-5929-45b6-e89a91623e7e,11b8c383-bd68-24b3-3fab-42fe82efd3ec,2025-09-29 10:03:27,debit,FT -  S233933097 -  17608288944851 - TANISHQ TITAN COMPANY,12778.0,S233933097,
a95ef6ad-fbd3-886a-3102-462aa20e2c3c,7810b784-8159-d410-304f-7182594eee83,2026-03-02 18:07:02,debit,AIRTEL BROADBAND S49256508,1269.0,S49256508,
3b73ee45-1f6f-0bda-85c9-430952955c56,b47cba56-41f2-e681-cf7e-3857edb3e433,2026-02-06 21:54:29,debit,IMPS/P2A/S686983634/RATN/47954063099829/00/INET/JAI HIND PROVISION SALT LAKE KOLKATA,25259.0,S686983634,UTR609712938484
ca17a426-5b0b-5cad-b8ad-59ff15b9272c,7ba1d9ac-84d7-970a-7de7-6de81bd1993d,2026-04-13 19:41:57,debit,JIO RECHARGE S962093443,1000.0,S962093443,
ced21864-4802-6c83-af2d-45c2d7d713ad,50b242a2-bd12-2b6b-96c6-aa13dab24dcf,2025-12-20 11:13:45,debit,NEFT/S587016074/AUBL/RENT PAYMENT ARJUN DESAI,10000.0,S587016074,UTR362250318773
0bd38865-a823-90eb-9722-02b9a0e957d8,5c91c106-652e-1928-bccd-cac274e0490d,2026-01-07 19:48:57,debit,IMPS/P2A/S768998608/KKBK/66797572248912/00/INET/INDIAN OIL PETROL PUMP,15993.0,S768998608,
079aa06d-c3bd-dd53-1d30-34f679e947f5,70e97dbb-4a7c-f5b5-a35e-b0a3f8a024fe,2025-08-19 10:48:24,debit,ATM CASH WDL S381673452,1000.0,S381673452,UTR143482843969
cd67389c-1670-bbf6-19eb-35033e60b91c,70e97dbb-4a7c-f5b5-a35e-b0a3f8a024fe,2025-03-17 21:07:44,debit,FT -  S819632401 -  95656046393870 - MODERN HARDWARE STORES HINJEWADI PUNE,10768.0,S819632401,
e97b0517-5d55-57a2-b425-f2f5c358955a,efc995bd-4e48-ec7d-4d9e-a6bbdc0a35c0,2025-03-20 16:48:53,debit,AIRTEL BROADBAND S883695345,2206.0,S883695345,
c0a276b6-8565-d108-0a77-34891dd06ef0,cbdfbe21-89f2-6f29-4a22-1e4ecb3143c1,2025-02-01 12:55:02,debit,NEFT  - HDFC0096640 - S566234650 - 7146620822322 - CROMA A DIVISION OF INFINITI SAKET DELHI,1000.0,S566234650,UTR717331527934
d0d87f94-bc0e-a111-d6eb-bd65d6fad37f,f80026f2-ad7e-4fcf-2294-96d9f3f62e20,2025-10-24 10:44:18,debit,NEFT  - HDFC0763369 - S249920231 - 66169020647922 - ZOMATO HYPERPURE HINJEWADI PUNE,6231.0,S249920231,
eb174895-ef39-8763-b105-6102a2b60156,3f94cb60-6a97-2683-8b31-3a9f39d7fdae,2025-10-20 11:44:15,debit,LIC PREMIUM POLICY S813782110,47477.11,S813782110,
30b6d3a0-ae1b-facb-cf2b-72cd69defd2e,53fbeae0-7498-b7ba-8f3d-dca7d313d201,2026-03-02 00:15:11,debit,AMC FEE S95844047,87.0,S95844047,UTR764346022761
